
 ================================================================================================================================
   Kinetic data summary @  298.15K
 ================================================================================================================================
        Reaction                                                                        DG            DH            DS               
                                                                                        [kcal/mol]    [kcal/mol]    [cal/mol/K]      
 ================================================================================================================================
 1      H2+M=2H+M                                                                       97.160        104.195       23.597        
    2500          3.010e+08     1.043e+05     2.885e+03     -57.401       -69.062       -4.664        3.0100e+11    2.885e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  70 Simple
  CH3 + CH3O  = CH4 + CH2O 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 1.200000e+10  [m3/kmol/s] and [J/kmol]
 k = 1.200000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.200e+10     9.944e+59     1.207e-50     -82.351       -84.013       -5.541        1.2000e+13    1.207e-44     
    1000          1.200e+10     7.022e+16     1.709e-07     -77.077       -85.725       -8.648        1.2000e+13    1.709e-01     
    1500          1.200e+10     3.868e+10     3.102e-01     -72.660       -86.007       -8.898        1.2000e+13    3.102e+05     
    2000          1.200e+10     2.873e+07     4.176e+02     -68.248       -85.677       -8.714        1.2000e+13    4.176e+08     
    2500          1.200e+10     3.916e+05     3.064e+04     -63.972       -84.898       -8.370        1.2000e+13    3.064e+10     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  71 Simple
  2CH3O  = CH3OH + CH2O 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 6.030000e+10  [m3/kmol/s] and [J/kmol]
 k = 6.030000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           6.030e+10     7.522e+60     8.016e-51     -83.557       -84.218       -2.204        6.0300e+13    8.016e-45     
    1000          6.030e+10     4.128e+17     1.461e-07     -80.596       -86.414       -5.818        6.0300e+13    1.461e-01     
    1500          6.030e+10     1.878e+11     3.212e-01     -77.369       -87.808       -6.959        6.0300e+13    3.212e+05     
    2000          6.030e+10     1.138e+08     5.297e+02     -73.719       -88.906       -7.594        6.0300e+13    5.297e+08     
    2500          6.030e+10     1.268e+06     4.755e+04     -69.808       -89.868       -8.024        6.0300e+13    4.755e+10     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  72 Fall-off (Troe)
  H + HCO (+M)  = CH2O (+M) 
================================================================================================================================
 Change in moles in the reaction = -1.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 1.000e+00
 Low pressure:  k = 1.350000e+18 T^-2.570 exp(-5.962813e+06/RT)  [m6/kmol2/s]
 Low pressure:  k = 1.350000e+24 T^-2.570 exp(-1425.00/RT)  [cm6/mol2/s]
 High pressure: k = 1.090000e+09 T^0.480 exp(1.087952e+06/RT)  [m3/kmol/s]
 High pressure: k = 1.090000e+12 T^0.480 exp(260.00/RT)  [cm3/mol/s]
 Reverse reaction units: [1/s] or [1/s]
 Third-body efficiencies:  
 H2              2.000e+00
 H2O             6.000e+00
 CO              1.500e+00
 CO2             2.000e+00
 CH4             2.000e+00
 C2H6            3.000e+00
 Troe parameters:  
 a:   7.824e-01
 T***:2.710e+02
 T*:  2.755e+03
 T**: 6.570e+03
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.403e+10     2.243e+59     6.256e-50     -79.554       -88.185       -28.771       1.4032e+13    6.256e-47     
    1000          6.336e+09     2.953e+14     2.145e-05     -57.447       -90.400       -32.952       6.3356e+12    2.145e-02     
    1500          3.399e+09     1.088e+08     3.123e+01     -40.810       -91.062       -33.501       3.3989e+12    3.123e+04     
    2000          1.975e+09     6.876e+04     2.872e+04     -23.995       -91.475       -33.740       1.9751e+12    2.872e+07     
    2500          1.260e+09     8.530e+02     1.477e+06     -7.079        -91.880       -33.921       1.2600e+12    1.477e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  73 Fall-off (Troe)
  H2 + CO (+M)  = CH2O (+M) 
================================================================================================================================
 Change in moles in the reaction = -1.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 1.000e+00
 Low pressure:  k = 5.070000e+21 T^-3.420 exp(-3.529483e+08/RT)  [m6/kmol2/s]
 Low pressure:  k = 5.070000e+27 T^-3.420 exp(-84348.00/RT)  [cm6/mol2/s]
 High pressure: k = 4.300000e+04 T^1.500 exp(-3.330806e+08/RT)  [m3/kmol/s]
 High pressure: k = 4.300000e+07 T^1.500 exp(-79600.00/RT)  [cm3/mol/s]
 Reverse reaction units: [1/s] or [1/s]
 Third-body efficiencies:  
 H2              2.000e+00
 H2O             6.000e+00
 CO              1.500e+00
 CO2             2.000e+00
 CH4             2.000e+00
 C2H6            3.000e+00
 Troe parameters:  
 a:   9.320e-01
 T***:1.970e+02
 T*:  1.540e+03
 T**: 1.030e+04
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.046e-50     2.694e-05     7.595e-46     8.182         0.312         -26.233       2.0460e-47    7.595e-43     
    1000          3.805e-09     4.886e-05     7.788e-05     28.481        -1.498        -29.979       3.8053e-06    7.788e-02     
    1500          2.488e-03     5.729e-05     4.342e+01     43.457        -1.311        -29.845       2.4877e+00    4.342e+04     
    2000          1.504e+00     6.980e-05     2.154e+04     58.300        -0.754        -29.527       1.5039e+03    2.154e+07     
    2500          5.836e+01     8.527e-05     6.844e+05     72.989        -0.102        -29.237       5.8363e+04    6.844e+08     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  74 Simple
  O2 + CH2O  = HO2 + HCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 8.070000e+12 exp(-2.235323e+08/RT)  [m3/kmol/s] and [J/kmol]
 k = 8.070000e+15 exp(-53420.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.710e-27     1.322e-27     7.347e+00     36.893        39.014        7.071         9.7098e-24    7.347e+06     
    1000          1.702e+01     1.313e-07     1.296e+08     31.485        39.432        7.947         1.7021e+04    1.296e+14     
    1500          1.327e+05     9.799e-05     1.354e+09     27.512        39.427        7.944         1.3272e+08    1.354e+15     
    2000          1.172e+07     2.682e-03     4.371e+09     23.532        39.521        7.994         1.1720e+10    4.371e+15     
    2500          1.724e+08     1.973e-02     8.738e+09     19.501        39.860        8.144         1.7239e+11    8.738e+15     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  75 Simple
  O + CH2O  = OH + HCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 6.260000e+06 T^1.150 exp(-9.456812e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 6.260000e+09 T^1.150 exp(-2260.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           9.971e+07     1.130e+12     8.823e-05     -16.544       -14.515       6.761         9.9705e+10    8.823e+01     
    1000          5.657e+09     5.629e+04     1.005e+05     -21.734       -14.333       7.401         5.6573e+12    1.005e+11     
    1500          1.318e+10     4.910e+03     2.684e+06     -25.331       -14.841       6.993         1.3176e+13    2.684e+12     
    2000          2.217e+10     1.386e+03     1.600e+07     -28.748       -15.351       6.698         2.2171e+13    1.600e+13     
    2500          3.211e+10     6.343e+02     5.062e+07     -32.053       -15.690       6.545         3.2108e+13    5.062e+13     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  76 Simple
  H + CH2O  = H2 + HCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 5.740000e+04 T^1.900 exp(-1.146534e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 5.740000e+07 T^1.900 exp(-2740.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.946e+07     6.244e+12     4.717e-06     -17.563       -16.016       5.155         2.9457e+10    4.717e+00     
    1000          7.245e+09     5.398e+04     1.342e+05     -21.651       -15.823       5.828         7.2450e+12    1.342e+11     
    1500          2.479e+10     3.650e+03     6.791e+06     -24.447       -16.403       5.363         2.4788e+13    6.791e+12     
    2000          5.388e+10     9.011e+02     5.979e+07     -27.038       -16.981       5.028         5.3880e+13    5.979e+13     
    2500          9.450e+10     3.797e+02     2.489e+08     -29.504       -17.349       4.862         9.4503e+13    2.489e+14     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  77 Simple
  OH + CH2O  = H2O + HCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 7.820000e+04 T^1.630 exp(4.414574e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 7.820000e+07 T^1.630 exp(1055.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           5.007e+09     8.047e+22     6.222e-14     -31.440       -30.677       2.541         5.0066e+12    6.222e-08     
    1000          1.032e+10     1.954e+07     5.283e+02     -33.357       -30.727       2.630         1.0323e+13    5.283e+08     
    1500          1.675e+10     1.101e+05     1.521e+05     -34.601       -31.059       2.362         1.6748e+13    1.521e+11     
    2000          2.450e+10     8.054e+03     3.042e+06     -35.742       -31.291       2.226         2.4501e+13    3.042e+12     
    2500          3.343e+10     1.666e+03     2.006e+07     -36.850       -31.281       2.228         3.3426e+13    2.006e+13     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  78 Simple
  HO2 + CH2O  = H2O2 + HCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 1.880000e+01 T^2.700 exp(-4.820463e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 1.880000e+04 T^2.700 exp(-11520.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.710e-01     1.026e+00     3.615e-01     -0.015        0.764         2.599         3.7100e+02    3.615e+05     
    1000          7.182e+06     3.555e+00     2.021e+06     -2.520        1.481         4.001         7.1822e+09    2.021e+12     
    1500          1.483e+08     4.595e+00     3.227e+07     -4.545        1.561         4.071         1.4825e+11    3.227e+13     
    2000          8.472e+08     5.241e+00     1.616e+08     -6.583        1.590         4.086         8.4720e+11    1.616e+14     
    2500          2.763e+09     5.691e+00     4.856e+08     -8.638        1.707         4.138         2.7633e+12    4.856e+14     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  79 Simple
  CH3 + CH2O  = CH4 + HCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.830000e-02 T^3.360 exp(-1.804326e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 3.830000e+01 T^3.360 exp(-4312.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           5.818e+03     1.370e+12     4.246e-09     -16.659       -16.811       -0.507        5.8180e+06    4.246e-03     
    1000          5.257e+07     3.051e+03     1.723e+04     -15.942       -17.092       -1.150        5.2569e+10    1.723e+10     
    1500          4.232e+08     1.778e+02     2.381e+06     -15.441       -16.653       -0.808        4.2321e+11    2.381e+12     
    2000          1.597e+09     4.547e+01     3.514e+07     -15.169       -15.676       -0.254        1.5974e+12    3.514e+13     
    2500          4.200e+09     2.136e+01     1.966e+08     -15.209       -14.129       0.432         4.2004e+12    1.966e+14     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  80 Simple
  CH3O + CH2O  = CH3OH + HCO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 6.620000e+08 exp(-9.599082e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 6.620000e+11 exp(-2294.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.411e+07     1.037e+13     1.361e-06     -17.865       -17.016       2.830         1.4110e+10    1.361e+00     
    1000          2.087e+08     1.793e+04     1.164e+04     -19.461       -17.781       1.681         2.0867e+11    1.164e+10     
    1500          3.066e+08     8.629e+02     3.553e+05     -20.149       -18.453       1.131         3.0662e+11    3.553e+11     
    2000          3.717e+08     1.801e+02     2.063e+06     -20.640       -18.905       0.867         3.7167e+11    2.063e+12     
    2500          4.172e+08     6.917e+01     6.031e+06     -21.045       -19.099       0.778         4.1716e+11    6.031e+12     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  81 Third-body
  HCO +M  = H + CO +M 
================================================================================================================================
 Change in moles in the reaction = 1.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 3.000e+00
 k = 5.700000e+08 T^0.660 exp(-6.222247e+07/RT)  [m3/kmol/s] and [J/kmol]
 k = 5.700000e+11 T^0.660 exp(-14870.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m6/kmol2/s] or [cm6/mol2/s]
 Third-body efficiencies:  
 H2              2.000e+00
 H2O             6.000e+00
 CO              1.500e+00
 CO2             2.000e+00
 CH4             2.000e+00
 C2H6            3.000e+00
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           4.042e-01     5.945e-09     6.799e+07     9.381         15.705        21.079        4.0418e+02    6.799e+16     
    1000          3.430e+07     3.792e-01     9.046e+07     -6.831        17.321        24.151        3.4297e+10    9.046e+16     
    1500          5.431e+08     4.783e+00     1.135e+08     -19.009       17.713        24.482        5.4305e+11    1.135e+17     
    2000          2.286e+09     1.590e+01     1.438e+08     -31.262       17.736        24.499        2.2855e+12    1.438e+17     
    2500          5.597e+09     3.088e+01     1.812e+08     -43.485       17.451        24.375        5.5970e+12    1.812e+17     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  82 Simple
  O2 + HCO  = HO2 + CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 7.580000e+09 exp(-1.715616e+06/RT)  [m3/kmol/s] and [J/kmol]
 k = 7.580000e+12 exp(-410.00/RT)  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.810e+09     1.762e+24     2.162e-15     -33.279       -33.466       -0.622        3.8103e+12    2.162e-09     
    1000          6.167e+09     1.470e+07     4.194e+02     -32.793       -33.647       -0.855        6.1668e+12    4.194e+08     
    1500          6.606e+09     5.100e+04     1.295e+05     -32.307       -33.921       -1.076        6.6058e+12    1.295e+11     
    2000          6.837e+09     2.931e+03     2.332e+06     -31.725       -34.218       -1.247        6.8370e+12    2.332e+12     
    2500          6.979e+09     5.197e+02     1.343e+07     -31.063       -34.569       -1.402        6.9795e+12    1.343e+13     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  83 Simple
  O + HCO  = OH + CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.020000e+10  [m3/kmol/s] and [J/kmol]
 k = 3.020000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.020e+10     1.507e+63     2.004e-53     -86.716       -86.996       -0.931        3.0200e+13    2.004e-47     
    1000          3.020e+10     6.302e+18     4.792e-09     -86.012       -87.412       -1.400        3.0200e+13    4.792e-03     
    1500          3.020e+10     2.555e+12     1.182e-02     -85.150       -88.190       -2.026        3.0200e+13    1.182e+04     
    2000          3.020e+10     1.515e+09     1.994e+01     -84.005       -89.090       -2.543        3.0200e+13    1.994e+07     
    2500          3.020e+10     1.671e+07     1.807e+03     -82.617       -90.119       -3.001        3.0200e+13    1.807e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  84 Simple
  H + HCO  = H2 + CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 7.340000e+10  [m3/kmol/s] and [J/kmol]
 k = 7.340000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           7.340e+10     8.326e+63     8.816e-54     -87.735       -88.497       -2.538        7.3400e+13    8.816e-48     
    1000          7.340e+10     6.044e+18     1.214e-08     -85.929       -88.902       -2.973        7.3400e+13    1.214e-02     
    1500          7.340e+10     1.900e+12     3.864e-02     -84.267       -89.751       -3.656        7.3400e+13    3.864e+04     
    2000          7.340e+10     9.851e+08     7.451e+01     -82.295       -90.720       -4.213        7.3400e+13    7.451e+07     
    2500          7.340e+10     1.000e+07     7.338e+03     -80.068       -91.778       -4.684        7.3400e+13    7.338e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  85 Simple
  OH + HCO  = H2O + CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.011000e+10  [m3/kmol/s] and [J/kmol]
 k = 3.011000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.011e+10     1.073e+74     2.806e-64     -101.612      -103.158      -5.152        3.0110e+13    2.806e-58     
    1000          3.011e+10     2.188e+21     1.376e-11     -97.635       -103.806      -6.171        3.0110e+13    1.376e-05     
    1500          3.011e+10     5.731e+13     5.254e-04     -94.421       -104.407      -6.658        3.0110e+13    5.254e+02     
    2000          3.011e+10     8.805e+09     3.420e+00     -90.999       -105.029      -7.015        3.0110e+13    3.420e+06     
    2500          3.011e+10     4.389e+07     6.860e+02     -87.414       -105.709      -7.318        3.0110e+13    6.860e+08     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  86 Simple
  CH3 + HCO  = CH4 + CO 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 2.650000e+10  [m3/kmol/s] and [J/kmol]
 k = 2.650000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           2.650e+10     1.827e+63     1.450e-53     -86.831       -89.291       -8.199        2.6500e+13    1.450e-47     
    1000          2.650e+10     3.416e+17     7.757e-08     -80.220       -90.171       -9.951        2.6500e+13    7.757e-02     
    1500          2.650e+10     9.253e+10     2.864e-01     -75.260       -90.001       -9.828        2.6500e+13    2.864e+05     
    2000          2.650e+10     4.970e+07     5.332e+02     -70.425       -89.415       -9.495        2.6500e+13    5.332e+08     
    2500          2.650e+10     5.628e+05     4.709e+04     -65.773       -88.558       -9.114        2.6500e+13    4.709e+10     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  87 Simple
  2HCO  = CO + CH2O 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 1.800000e+10  [m3/kmol/s] and [J/kmol]
 k = 1.800000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           1.800e+10     1.333e+51     1.350e-41     -70.173       -72.480       -7.692        1.8000e+13    1.350e-35     
    1000          1.800e+10     1.120e+14     1.608e-04     -64.278       -73.079       -8.801        1.8000e+13    1.608e+02     
    1500          1.800e+10     5.205e+08     3.458e+01     -59.819       -73.349       -9.020        1.8000e+13    3.458e+07     
    2000          1.800e+10     1.093e+06     1.647e+04     -55.257       -73.739       -9.241        1.8000e+13    1.647e+10     
    2500          1.800e+10     2.634e+04     6.833e+05     -50.564       -74.429       -9.546        1.8000e+13    6.833e+11     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  88 Simple
  O + HCO  = H + CO2 
================================================================================================================================
 Change in moles in the reaction = 0.000e+00
 Reaction order (forward)  = 2.000e+00
 Reaction order (backward) = 2.000e+00
 k = 3.000000e+10  [m3/kmol/s] and [J/kmol]
 k = 3.000000e+13  [cm3/mol/s] and [cal/mol]
 Reverse reaction units: [m3/kmol/s] or [cm3/mol/s]
 -------------------------------------------------------------------------------------------------------------------------------
    Temperature   kF            Keq           kR            DG            DH            DS            kF            kR
    [K]           [kmol,m3,s]   [-]           [kmol,m3,s]   [kcal/mol]    [kcal/mol]    [cal/mol/K]   [mol,cm3,s]   [mol,cm3,s]
 -------------------------------------------------------------------------------------------------------------------------------
    300           3.000e+10     1.797e+78     1.669e-68     -107.410      -111.484      -13.579       3.0000e+13    1.669e-62     
    1000          3.000e+10     3.262e+21     9.198e-12     -98.429       -110.613      -12.184       3.0000e+13    9.198e-06     
    1500          3.000e+10     2.973e+13     1.009e-03     -92.465       -110.060      -11.730       3.0000e+13    1.009e+03     
    2000          3.000e+10     2.955e+09     1.015e+01     -86.660       -109.696      -11.518       3.0000e+13    1.015e+07     
    2500          3.000e+10     1.188e+07     2.524e+03     -80.924       -109.542      -11.447       3.0000e+13    2.524e+09     
 -------------------------------------------------------------------------------------------------------------------------------

================================================================================================================================
 KINETIC DATA - REACTION  89 Simple
